IdVenda,Dia,Vendedor,Unidade,Quantidade,Codigo,Descricao,Tamanho,Preco,Total,Mes,Ano,Hora
462,24,Kyvian,Verbo Divino,3,147,BERMUDA CICLISTA SUPLEX,12,831.9,195.0,1,2018,15:22
462,24,Kyvian,Verbo Divino,3,159,CORSÁRIO SUPLEX,12,831.9,225.0,1,2018,15:22
463,24,Kyvian,Verbo Divino,8,23,CAMISETA MANGA CURTA,04,474.0,344.0,1,2018,15:29
463,24,Kyvian,Verbo Divino,2,92,BERMUDA DE MOLETOM,04,474.0,130.0,1,2018,15:29
464,24,Kyvian,Verbo Divino,2,25,CAMISETA MANGA CURTA,08,1191.0,86.0,1,2018,15:38
464,24,Kyvian,Verbo Divino,1,26,CAMISETA MANGA CURTA,10,1191.0,43.0,1,2018,15:38
464,24,Kyvian,Verbo Divino,4,27,CAMISETA MANGA CURTA,12,1191.0,172.0,1,2018,15:38
464,24,Kyvian,Verbo Divino,1,48,CAMISETA MANGA LONGA,10,1191.0,46.0,1,2018,15:38
464,24,Kyvian,Verbo Divino,1,56,BLUSA DE MOLETOM LISO,10,1191.0,117.0,1,2018,15:38
464,24,Kyvian,Verbo Divino,1,57,BLUSA DE MOLETOM LISO,12,1191.0,117.0,1,2018,15:38
464,24,Kyvian,Verbo Divino,1,69,CALÇA MOLETOM UNIS.,08,1191.0,95.0,1,2018,15:38
464,24,Kyvian,Verbo Divino,1,74,CALÇA DE MOLETOM FEMININA,12,1191.0,95.0,1,2018,15:38
464,24,Kyvian,Verbo Divino,3,147,BERMUDA CICLISTA SUPLEX,12,1191.0,195.0,1,2018,15:38
464,24,Kyvian,Verbo Divino,3,159,CORSÁRIO SUPLEX,12,1191.0,225.0,1,2018,15:38
465,24,Kyvian,Verbo Divino,1,226,JALECO,PP,61.1,65.0,1,2018,15:47
466,24,Kyvian,Verbo Divino,2,28,CAMISETA MANGA CURTA,PP,365.0,92.0,1,2018,15:57
466,24,Kyvian,Verbo Divino,2,84,CALÇA MOLETOM UNIS.,P,365.0,202.0,1,2018,15:57
466,24,Kyvian,Verbo Divino,1,98,BERMUDA DE MOLETOM,P,365.0,71.0,1,2018,15:57
467,24,Kyvian,Verbo Divino,3,22,CAMISETA MANGA CURTA,02,962.0,129.0,1,2018,16:24
467,24,Kyvian,Verbo Divino,3,25,CAMISETA MANGA CURTA,08,962.0,129.0,1,2018,16:24
467,24,Kyvian,Verbo Divino,1,35,REGATA,00,962.0,32.0,1,2018,16:24
467,24,Kyvian,Verbo Divino,1,39,REGATA,08,962.0,32.0,1,2018,16:24
467,24,Kyvian,Verbo Divino,1,43,CAMISETA MANGA LONGA,00,962.0,46.0,1,2018,16:24
467,24,Kyvian,Verbo Divino,1,51,BLUSA DE MOLETOM LISO,00,962.0,92.0,1,2018,16:24
467,24,Kyvian,Verbo Divino,1,56,BLUSA DE MOLETOM LISO,10,962.0,117.0,1,2018,16:24
467,24,Kyvian,Verbo Divino,1,65,CALÇA MOLETOM UNIS.,00,962.0,95.0,1,2018,16:24
467,24,Kyvian,Verbo Divino,1,69,CALÇA MOLETOM UNIS.,08,962.0,95.0,1,2018,16:24
467,24,Kyvian,Verbo Divino,2,90,BERMUDA DE MOLETOM,00,962.0,130.0,1,2018,16:24
467,24,Kyvian,Verbo Divino,1,94,BERMUDA DE MOLETOM,08,962.0,65.0,1,2018,16:24
468,24,Kyvian,Verbo Divino,4,27,CAMISETA MANGA CURTA,12,602.54,172.0,1,2018,16:36
468,24,Kyvian,Verbo Divino,1,48,CAMISETA MANGA LONGA,10,602.54,46.0,1,2018,16:36
468,24,Kyvian,Verbo Divino,1,109,BLUSA MOLETOM FLANELADA,10,602.54,123.0,1,2018,16:36
468,24,Kyvian,Verbo Divino,2,123,CALÇA DE MOL. FLANELADA UNISSEX,10,602.54,214.0,1,2018,16:36
468,24,Kyvian,Verbo Divino,1,172,CAMISETA COLEGIAL FEMININA,P,602.54,43.0,1,2018,16:36
468,24,Kyvian,Verbo Divino,1,174,CAMISETA COLEGIAL FEMININA,G,602.54,43.0,1,2018,16:36
469,26,Kyvian,Verbo Divino,4,25,CAMISETA MANGA CURTA,08,332.0,172.0,1,2018,8:39
469,26,Kyvian,Verbo Divino,1,70,CALÇA MOLETOM UNIS.,10,332.0,95.0,1,2018,8:39
469,26,Kyvian,Verbo Divino,1,94,BERMUDA DE MOLETOM,08,332.0,65.0,1,2018,8:39
470,26,Kyvian,Verbo Divino,1,94,BERMUDA DE MOLETOM,08,65.0,65.0,1,2018,9:15
472,29,Kyvian,Verbo Divino,5,23,CAMISETA MANGA CURTA,04,1221.06,215.0,1,2018,8:32
472,29,Kyvian,Verbo Divino,4,27,CAMISETA MANGA CURTA,12,1221.06,172.0,1,2018,8:32
472,29,Kyvian,Verbo Divino,1,53,BLUSA DE MOLETOM LISO,04,1221.06,92.0,1,2018,8:32
472,29,Kyvian,Verbo Divino,2,57,BLUSA DE MOLETOM LISO,12,1221.06,234.0,1,2018,8:32
472,29,Kyvian,Verbo Divino,1,67,CALÇA MOLETOM UNIS.,04,1221.06,95.0,1,2018,8:32
472,29,Kyvian,Verbo Divino,1,82,CALÇA MOLETOM UNIS.,14,1221.06,101.0,1,2018,8:32
472,29,Kyvian,Verbo Divino,3,143,BERMUDA CICLISTA COTTON,04,1221.06,186.0,1,2018,8:32
472,29,Kyvian,Verbo Divino,1,144,BERMUDA CICLISTA COTTON,06,1221.06,62.0,1,2018,8:32
472,29,Kyvian,Verbo Divino,2,155,CORSARIO COTTON,04,1221.06,142.0,1,2018,8:32
476,29,Kyvian,Verbo Divino,1,24,CAMISETA MANGA CURTA,06,363.0,43.0,1,2018,10:41
476,29,Kyvian,Verbo Divino,1,25,CAMISETA MANGA CURTA,08,363.0,43.0,1,2018,10:41
476,29,Kyvian,Verbo Divino,1,55,BLUSA DE MOLETOM LISO,08,363.0,117.0,1,2018,10:41
476,29,Kyvian,Verbo Divino,1,68,CALÇA MOLETOM UNIS.,06,363.0,95.0,1,2018,10:41
476,29,Kyvian,Verbo Divino,1,94,BERMUDA DE MOLETOM,08,363.0,65.0,1,2018,10:41
477,29,Kyvian,Verbo Divino,1,171,CAMISETA COLEGIAL FEMININA,PP,43.0,43.0,1,2018,10:44
478,29,Kyvian,Verbo Divino,4,178,CAMISETA COLEGIAL MASCULINA,P,184.0,184.0,1,2018,10:47
479,29,Kyvian,Verbo Divino,1,69,CALÇA MOLETOM UNIS.,08,160.0,95.0,1,2018,10:51
479,29,Kyvian,Verbo Divino,1,92,BERMUDA DE MOLETOM,04,160.0,65.0,1,2018,10:51
480,29,Kyvian,Verbo Divino,3,24,CAMISETA MANGA CURTA,06,221.0,129.0,1,2018,10:54
480,29,Kyvian,Verbo Divino,2,46,CAMISETA MANGA LONGA,06,221.0,92.0,1,2018,10:54
481,29,Kyvian,Verbo Divino,1,96,BERMUDA DE MOLETOM,12,263.0,65.0,1,2018,10:54
481,29,Kyvian,Verbo Divino,3,167,SHORT SAIA,04,263.0,198.0,1,2018,10:54
482,29,Kyvian,Verbo Divino,4,24,CAMISETA MANGA CURTA,06,843.0,172.0,1,2018,10:57
482,29,Kyvian,Verbo Divino,1,54,BLUSA DE MOLETOM LISO,06,843.0,92.0,1,2018,10:57
482,29,Kyvian,Verbo Divino,2,68,CALÇA MOLETOM UNIS.,06,843.0,190.0,1,2018,10:57
482,29,Kyvian,Verbo Divino,1,107,BLUSA MOLETOM FLANELADA,06,843.0,92.0,1,2018,10:57
482,29,Kyvian,Verbo Divino,1,121,CALÇA DE MOL. FLANELADA UNISSEX,06,843.0,107.0,1,2018,10:57
482,29,Kyvian,Verbo Divino,2,144,BERMUDA CICLISTA COTTON,06,843.0,124.0,1,2018,10:57
482,29,Kyvian,Verbo Divino,1,167,SHORT SAIA,04,843.0,66.0,1,2018,10:57
483,29,Kyvian,Verbo Divino,2,22,CAMISETA MANGA CURTA,02,377.88,86.0,1,2018,11:02
483,29,Kyvian,Verbo Divino,2,36,REGATA,02,377.88,64.0,1,2018,11:02
483,29,Kyvian,Verbo Divino,1,52,BLUSA DE MOLETOM LISO,02,377.88,92.0,1,2018,11:02
483,29,Kyvian,Verbo Divino,1,66,CALÇA MOLETOM UNIS.,02,377.88,95.0,1,2018,11:02
483,29,Kyvian,Verbo Divino,1,91,BERMUDA DE MOLETOM,02,377.88,65.0,1,2018,11:02
484,29,Kyvian,Verbo Divino,3,27,CAMISETA MANGA CURTA,12,463.0,129.0,1,2018,11:05
484,29,Kyvian,Verbo Divino,3,28,CAMISETA MANGA CURTA,PP,463.0,138.0,1,2018,11:05
484,29,Kyvian,Verbo Divino,1,71,CALÇA MOLETOM UNIS.,12,463.0,95.0,1,2018,11:05
484,29,Kyvian,Verbo Divino,1,76,CALÇA DE MOLETOM FEMININA,PP,463.0,101.0,1,2018,11:05
485,29,Kyvian,Verbo Divino,1,29,CAMISETA MANGA CURTA,P,230.0,46.0,1,2018,11:07
485,29,Kyvian,Verbo Divino,4,30,CAMISETA MANGA CURTA,M,230.0,184.0,1,2018,11:07
486,29,Kyvian,Verbo Divino,1,167,SHORT SAIA,04,66.0,66.0,1,2018,11:08
488,29,Kyvian,Verbo Divino,1,23,CAMISETA MANGA CURTA,04,1462.0,43.0,1,2018,11:15
488,29,Kyvian,Verbo Divino,6,24,CAMISETA MANGA CURTA,06,1462.0,258.0,1,2018,11:15
488,29,Kyvian,Verbo Divino,1,53,BLUSA DE MOLETOM LISO,04,1462.0,92.0,1,2018,11:15
488,29,Kyvian,Verbo Divino,4,67,CALÇA MOLETOM UNIS.,04,1462.0,380.0,1,2018,11:15
488,29,Kyvian,Verbo Divino,1,73,CALÇA DE MOLETOM FEMININA,10,1462.0,95.0,1,2018,11:15
488,29,Kyvian,Verbo Divino,1,108,BLUSA MOLETOM FLANELADA,08,1462.0,123.0,1,2018,11:15
488,29,Kyvian,Verbo Divino,1,158,CORSÁRIO SUPLEX,10,1462.0,75.0,1,2018,11:15
488,29,Kyvian,Verbo Divino,3,167,SHORT SAIA,04,1462.0,198.0,1,2018,11:15
488,29,Kyvian,Verbo Divino,3,169,SHORT SAIA,08,1462.0,198.0,1,2018,11:15
489,29,Kyvian,Verbo Divino,1,24,CAMISETA MANGA CURTA,06,210.0,43.0,1,2018,11:37
489,29,Kyvian,Verbo Divino,1,25,CAMISETA MANGA CURTA,08,210.0,43.0,1,2018,11:37
489,29,Kyvian,Verbo Divino,2,144,BERMUDA CICLISTA COTTON,06,210.0,124.0,1,2018,11:37
490,29,Kyvian,Verbo Divino,4,30,CAMISETA MANGA CURTA,M,457.78,184.0,1,2018,11:40
490,29,Kyvian,Verbo Divino,3,85,CALÇA MOLETOM UNIS.,M,457.78,303.0,1,2018,11:40
491,29,Kyvian,Verbo Divino,2,82,CALÇA MOLETOM UNIS.,14,189.88,202.0,1,2018,11:48
492,29,Kyvian,Verbo Divino,1,180,CAMISETA COLEGIAL MASCULINA,G,218.08,46.0,1,2018,11:55
492,29,Kyvian,Verbo Divino,1,181,CAMISETA COLEGIAL MASCULINA,GG,218.08,46.0,1,2018,11:55
492,29,Kyvian,Verbo Divino,1,217,CALÇA SARJA MASC,G,218.08,140.0,1,2018,11:55
493,29,Kyvian,Verbo Divino,2,24,CAMISETA MANGA CURTA,06,172.0,86.0,1,2018,11:57
493,29,Kyvian,Verbo Divino,2,25,CAMISETA MANGA CURTA,08,172.0,86.0,1,2018,11:57
494,29,Kyvian,Verbo Divino,6,179,CAMISETA COLEGIAL MASCULINA,M,624.0,276.0,1,2018,11:59
494,29,Kyvian,Verbo Divino,3,222,BERMUDA SARJA MASC,M,624.0,348.0,1,2018,11:59
495,29,Kyvian,Verbo Divino,1,98,BERMUDA DE MOLETOM,P,71.0,71.0,1,2018,12:02
496,29,Kyvian,Verbo Divino,2,27,CAMISETA MANGA CURTA,12,80.84,86.0,1,2018,12:06
497,29,Kyvian,Verbo Divino,4,29,CAMISETA MANGA CURTA,P,261.0,184.0,1,2018,12:11
497,29,Kyvian,Verbo Divino,1,161,CORSÁRIO SUPLEX,P,261.0,77.0,1,2018,12:11
498,29,Kyvian,Verbo Divino,3,26,CAMISETA MANGA CURTA,10,461.0,129.0,1,2018,12:15
498,29,Kyvian,Verbo Divino,1,49,CAMISETA MANGA LONGA,12,461.0,46.0,1,2018,12:15
498,29,Kyvian,Verbo Divino,1,58,BLUSA DE MOLETOM LISO,PP,461.0,136.0,1,2018,12:15
498,29,Kyvian,Verbo Divino,2,159,CORSÁRIO SUPLEX,12,461.0,150.0,1,2018,12:15
499,29,Kyvian,Verbo Divino,1,38,REGATA,06,150.0,32.0,1,2018,12:26
499,29,Kyvian,Verbo Divino,1,172,CAMISETA COLEGIAL FEMININA,P,150.0,43.0,1,2018,12:26
499,29,Kyvian,Verbo Divino,1,208,CORSÁRIO COLEGIAL,PP,150.0,75.0,1,2018,12:26
501,29,Kyvian,Verbo Divino,2,26,CAMISETA MANGA CURTA,10,135.9,86.0,1,2018,12:35
501,29,Kyvian,Verbo Divino,1,226,JALECO,PP,135.9,65.0,1,2018,12:35
502,29,Kyvian,Verbo Divino,3,26,CAMISETA MANGA CURTA,10,277.3,129.0,1,2018,12:41
502,29,Kyvian,Verbo Divino,1,82,CALÇA MOLETOM UNIS.,14,277.3,101.0,1,2018,12:41
502,29,Kyvian,Verbo Divino,1,94,BERMUDA DE MOLETOM,08,277.3,65.0,1,2018,12:41
503,29,Kyvian,Verbo Divino,2,25,CAMISETA MANGA CURTA,08,323.36,86.0,1,2018,12:49
503,29,Kyvian,Verbo Divino,2,94,BERMUDA DE MOLETOM,08,323.36,130.0,1,2018,12:49
503,29,Kyvian,Verbo Divino,1,144,BERMUDA CICLISTA COTTON,06,323.36,62.0,1,2018,12:49
503,29,Kyvian,Verbo Divino,1,167,SHORT SAIA,04,323.36,66.0,1,2018,12:49
505,29,Kyvian,Verbo Divino,2,25,CAMISETA MANGA CURTA,08,966.0,86.0,1,2018,13:06
505,29,Kyvian,Verbo Divino,3,27,CAMISETA MANGA CURTA,12,966.0,129.0,1,2018,13:06
505,29,Kyvian,Verbo Divino,1,49,CAMISETA MANGA LONGA,12,966.0,46.0,1,2018,13:06
505,29,Kyvian,Verbo Divino,1,82,CALÇA MOLETOM UNIS.,14,966.0,101.0,1,2018,13:06
505,29,Kyvian,Verbo Divino,1,97,BERMUDA DE MOLETOM,PP,966.0,71.0,1,2018,13:06
505,29,Kyvian,Verbo Divino,1,109,BLUSA MOLETOM FLANELADA,10,966.0,123.0,1,2018,13:06
505,29,Kyvian,Verbo Divino,1,111,BLUSA MOLETOM FLANELADA,PP,966.0,138.0,1,2018,13:06
505,29,Kyvian,Verbo Divino,1,158,CORSÁRIO SUPLEX,10,966.0,75.0,1,2018,13:06
505,29,Kyvian,Verbo Divino,2,169,SHORT SAIA,08,966.0,132.0,1,2018,13:06
505,29,Kyvian,Verbo Divino,1,226,JALECO,PP,966.0,65.0,1,2018,13:06
507,29,Kyvian,Verbo Divino,2,28,CAMISETA MANGA CURTA,PP,478.0,92.0,1,2018,13:22
507,29,Kyvian,Verbo Divino,1,75,CALÇA DE MOLETOM FEMININA,14,478.0,101.0,1,2018,13:22
507,29,Kyvian,Verbo Divino,1,111,BLUSA MOLETOM FLANELADA,PP,478.0,138.0,1,2018,13:22
507,29,Kyvian,Verbo Divino,1,148,BERMUDA CICLISTA SUPLEX,PP,478.0,70.0,1,2018,13:22
507,29,Kyvian,Verbo Divino,1,160,CORSÁRIO SUPLEX,PP,478.0,77.0,1,2018,13:22
508,29,Kyvian,Verbo Divino,8,26,CAMISETA MANGA CURTA,10,445.56,344.0,1,2018,13:26
508,29,Kyvian,Verbo Divino,2,92,BERMUDA DE MOLETOM,04,445.56,130.0,1,2018,13:26
509,29,Kyvian,Verbo Divino,1,24,CAMISETA MANGA CURTA,06,215.0,43.0,1,2018,13:28
509,29,Kyvian,Verbo Divino,4,25,CAMISETA MANGA CURTA,08,215.0,172.0,1,2018,13:28
510,29,Kyvian,Verbo Divino,5,27,CAMISETA MANGA CURTA,12,202.1,215.0,1,2018,13:29
511,29,Kyvian,Verbo Divino,2,25,CAMISETA MANGA CURTA,08,86.0,86.0,1,2018,13:45
512,29,Kyvian,Verbo Divino,2,160,CORSÁRIO SUPLEX,PP,138.6,154.0,1,2018,14:20
513,29,Kyvian,Verbo Divino,3,209,CORSÁRIO COLEGIAL,P,225.0,225.0,1,2018,14:22
514,29,Kyvian,Verbo Divino,2,27,CAMISETA MANGA CURTA,12,559.0,86.0,1,2018,14:24
514,29,Kyvian,Verbo Divino,1,82,CALÇA MOLETOM UNIS.,14,559.0,101.0,1,2018,14:24
514,29,Kyvian,Verbo Divino,1,214,CALÇA SARJA MASC,PP,559.0,140.0,1,2018,14:24
514,29,Kyvian,Verbo Divino,2,220,BERMUDA SARJA MASC,PP,559.0,232.0,1,2018,14:24
516,29,Kyvian,Verbo Divino,3,29,CAMISETA MANGA CURTA,P,276.0,138.0,1,2018,14:31
516,29,Kyvian,Verbo Divino,3,30,CAMISETA MANGA CURTA,M,276.0,138.0,1,2018,14:31
517,29,Kyvian,Verbo Divino,3,29,CAMISETA MANGA CURTA,P,209.0,138.0,1,2018,14:52
517,29,Kyvian,Verbo Divino,1,98,BERMUDA DE MOLETOM,P,209.0,71.0,1,2018,14:52
518,29,Kyvian,Verbo Divino,1,25,CAMISETA MANGA CURTA,08,129.0,43.0,1,2018,14:54
518,29,Kyvian,Verbo Divino,2,25,CAMISETA MANGA CURTA,08,129.0,86.0,1,2018,14:54
519,29,Kyvian,Verbo Divino,5,26,CAMISETA MANGA CURTA,10,855.0,215.0,1,2018,14:58
519,29,Kyvian,Verbo Divino,2,27,CAMISETA MANGA CURTA,12,855.0,86.0,1,2018,14:58
519,29,Kyvian,Verbo Divino,2,57,BLUSA DE MOLETOM LISO,12,855.0,234.0,1,2018,14:58
519,29,Kyvian,Verbo Divino,2,73,CALÇA DE MOLETOM FEMININA,10,855.0,190.0,1,2018,14:58
519,29,Kyvian,Verbo Divino,2,96,BERMUDA DE MOLETOM,12,855.0,130.0,1,2018,14:58
520,29,Kyvian,Verbo Divino,4,23,CAMISETA MANGA CURTA,04,1202.0,172.0,1,2018,15:03
520,29,Kyvian,Verbo Divino,4,25,CAMISETA MANGA CURTA,08,1202.0,172.0,1,2018,15:03
520,29,Kyvian,Verbo Divino,1,36,REGATA,02,1202.0,32.0,1,2018,15:03
520,29,Kyvian,Verbo Divino,1,38,REGATA,06,1202.0,32.0,1,2018,15:03
520,29,Kyvian,Verbo Divino,1,67,CALÇA MOLETOM UNIS.,04,1202.0,95.0,1,2018,15:03
520,29,Kyvian,Verbo Divino,1,72,CALÇA DE MOLETOM FEMININA,08,1202.0,95.0,1,2018,15:03
520,29,Kyvian,Verbo Divino,3,92,BERMUDA DE MOLETOM,04,1202.0,195.0,1,2018,15:03
520,29,Kyvian,Verbo Divino,1,106,BLUSA MOLETOM FLANELADA,04,1202.0,92.0,1,2018,15:03
520,29,Kyvian,Verbo Divino,1,108,BLUSA MOLETOM FLANELADA,08,1202.0,123.0,1,2018,15:03
520,29,Kyvian,Verbo Divino,1,145,BERMUDA CICLISTA COTTON,08,1202.0,62.0,1,2018,15:03
520,29,Kyvian,Verbo Divino,2,169,SHORT SAIA,08,1202.0,132.0,1,2018,15:03
521,29,Kyvian,Verbo Divino,1,24,CAMISETA MANGA CURTA,06,270.72,43.0,1,2018,15:22
521,29,Kyvian,Verbo Divino,1,29,CAMISETA MANGA CURTA,P,270.72,46.0,1,2018,15:22
521,29,Kyvian,Verbo Divino,1,99,BERMUDA DE MOLETOM,M,270.72,71.0,1,2018,15:22
521,29,Kyvian,Verbo Divino,1,145,BERMUDA CICLISTA COTTON,08,270.72,62.0,1,2018,15:22
521,29,Kyvian,Verbo Divino,1,169,SHORT SAIA,08,270.72,66.0,1,2018,15:22
522,29,Kyvian,Verbo Divino,1,26,CAMISETA MANGA CURTA,10,43.0,43.0,1,2018,15:51
523,29,Kyvian,Verbo Divino,1,27,CAMISETA MANGA CURTA,12,285.3,43.0,1,2018,16:00
523,29,Kyvian,Verbo Divino,2,30,CAMISETA MANGA CURTA,M,285.3,92.0,1,2018,16:00
523,29,Kyvian,Verbo Divino,1,30,CAMISETA MANGA CURTA,M,285.3,46.0,1,2018,16:00
523,29,Kyvian,Verbo Divino,1,99,BERMUDA DE MOLETOM,M,285.3,71.0,1,2018,16:00
523,29,Kyvian,Verbo Divino,1,226,JALECO,PP,285.3,65.0,1,2018,16:00
524,29,Kyvian,Verbo Divino,1,148,BERMUDA CICLISTA SUPLEX,PP,224.0,70.0,1,2018,16:06
524,29,Kyvian,Verbo Divino,2,160,CORSÁRIO SUPLEX,PP,224.0,154.0,1,2018,16:06
525,29,Kyvian,Verbo Divino,1,36,REGATA,02,395.0,32.0,1,2018,16:08
525,29,Kyvian,Verbo Divino,1,44,CAMISETA MANGA LONGA,02,395.0,46.0,1,2018,16:08
525,29,Kyvian,Verbo Divino,1,52,BLUSA DE MOLETOM LISO,02,395.0,92.0,1,2018,16:08
525,29,Kyvian,Verbo Divino,1,66,CALÇA MOLETOM UNIS.,02,395.0,95.0,1,2018,16:08
525,29,Kyvian,Verbo Divino,1,91,BERMUDA DE MOLETOM,02,395.0,65.0,1,2018,16:08
525,29,Kyvian,Verbo Divino,1,92,BERMUDA DE MOLETOM,04,395.0,65.0,1,2018,16:08
526,29,Kyvian,Verbo Divino,3,26,CAMISETA MANGA CURTA,10,377.88,129.0,1,2018,16:15
526,29,Kyvian,Verbo Divino,1,58,BLUSA DE MOLETOM LISO,PP,377.88,136.0,1,2018,16:15
526,29,Kyvian,Verbo Divino,1,157,CORSARIO COTTON,08,377.88,71.0,1,2018,16:15
526,29,Kyvian,Verbo Divino,1,169,SHORT SAIA,08,377.88,66.0,1,2018,16:15
527,29,Kyvian,Verbo Divino,4,28,CAMISETA MANGA CURTA,PP,326.0,184.0,1,2018,16:19
527,29,Kyvian,Verbo Divino,2,97,BERMUDA DE MOLETOM,PP,326.0,142.0,1,2018,16:19
528,29,Kyvian,Verbo Divino,3,31,CAMISETA MANGA CURTA,G,618.0,138.0,1,2018,16:26
528,29,Kyvian,Verbo Divino,1,61,BLUSA DE MOLETOM LISO,G,618.0,136.0,1,2018,16:26
528,29,Kyvian,Verbo Divino,2,86,CALÇA MOLETOM UNIS.,G,618.0,202.0,1,2018,16:26
528,29,Kyvian,Verbo Divino,1,100,BERMUDA DE MOLETOM,G,618.0,71.0,1,2018,16:26
528,29,Kyvian,Verbo Divino,1,100,BERMUDA DE MOLETOM,G,618.0,71.0,1,2018,16:26
529,29,Kyvian,Verbo Divino,5,23,CAMISETA MANGA CURTA,04,1221.06,215.0,1,2018,16:32
529,29,Kyvian,Verbo Divino,4,27,CAMISETA MANGA CURTA,12,1221.06,172.0,1,2018,16:32
529,29,Kyvian,Verbo Divino,1,53,BLUSA DE MOLETOM LISO,04,1221.06,92.0,1,2018,16:32
529,29,Kyvian,Verbo Divino,2,57,BLUSA DE MOLETOM LISO,12,1221.06,234.0,1,2018,16:32
529,29,Kyvian,Verbo Divino,1,67,CALÇA MOLETOM UNIS.,04,1221.06,95.0,1,2018,16:32
529,29,Kyvian,Verbo Divino,1,82,CALÇA MOLETOM UNIS.,14,1221.06,101.0,1,2018,16:32
529,29,Kyvian,Verbo Divino,3,143,BERMUDA CICLISTA COTTON,04,1221.06,186.0,1,2018,16:32
529,29,Kyvian,Verbo Divino,1,144,BERMUDA CICLISTA COTTON,06,1221.06,62.0,1,2018,16:32
529,29,Kyvian,Verbo Divino,2,155,CORSARIO COTTON,04,1221.06,142.0,1,2018,16:32
530,29,Kyvian,Verbo Divino,5,24,CAMISETA MANGA CURTA,06,1403.0,215.0,1,2018,16:36
530,29,Kyvian,Verbo Divino,2,38,REGATA,06,1403.0,64.0,1,2018,16:36
530,29,Kyvian,Verbo Divino,3,46,CAMISETA MANGA LONGA,06,1403.0,138.0,1,2018,16:36
530,29,Kyvian,Verbo Divino,2,55,BLUSA DE MOLETOM LISO,08,1403.0,234.0,1,2018,16:36
530,29,Kyvian,Verbo Divino,3,68,CALÇA MOLETOM UNIS.,06,1403.0,285.0,1,2018,16:36
530,29,Kyvian,Verbo Divino,2,92,BERMUDA DE MOLETOM,04,1403.0,130.0,1,2018,16:36
530,29,Kyvian,Verbo Divino,1,108,BLUSA MOLETOM FLANELADA,08,1403.0,123.0,1,2018,16:36
530,29,Kyvian,Verbo Divino,2,121,CALÇA DE MOL. FLANELADA UNISSEX,06,1403.0,214.0,1,2018,16:36
531,29,Kyvian,Verbo Divino,1,30,CAMISETA MANGA CURTA,M,294.0,46.0,1,2018,16:39
531,29,Kyvian,Verbo Divino,1,31,CAMISETA MANGA CURTA,G,294.0,46.0,1,2018,16:39
531,29,Kyvian,Verbo Divino,1,85,CALÇA MOLETOM UNIS.,M,294.0,101.0,1,2018,16:39
531,29,Kyvian,Verbo Divino,1,86,CALÇA MOLETOM UNIS.,G,294.0,101.0,1,2018,16:39
532,29,Kyvian,Verbo Divino,2,26,CAMISETA MANGA CURTA,10,86.0,86.0,1,2018,16:40
533,29,Kyvian,Verbo Divino,2,22,CAMISETA MANGA CURTA,02,243.0,86.0,1,2018,16:41
533,29,Kyvian,Verbo Divino,2,44,CAMISETA MANGA LONGA,02,243.0,92.0,1,2018,16:41
533,29,Kyvian,Verbo Divino,1,91,BERMUDA DE MOLETOM,02,243.0,65.0,1,2018,16:41
534,29,Kyvian,Verbo Divino,1,56,BLUSA DE MOLETOM LISO,10,309.0,117.0,1,2018,16:44
534,29,Kyvian,Verbo Divino,1,57,BLUSA DE MOLETOM LISO,12,309.0,117.0,1,2018,16:44
534,29,Kyvian,Verbo Divino,1,159,CORSÁRIO SUPLEX,12,309.0,75.0,1,2018,16:44
535,29,Kyvian,Verbo Divino,4,25,CAMISETA MANGA CURTA,08,1411.0,172.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,4,29,CAMISETA MANGA CURTA,P,1411.0,184.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,2,39,REGATA,08,1411.0,64.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,1,57,BLUSA DE MOLETOM LISO,12,1411.0,117.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,1,82,CALÇA MOLETOM UNIS.,14,1411.0,101.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,1,95,BERMUDA DE MOLETOM,10,1411.0,65.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,1,145,BERMUDA CICLISTA COTTON,08,1411.0,62.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,1,158,CORSÁRIO SUPLEX,10,1411.0,75.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,1,169,SHORT SAIA,08,1411.0,66.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,4,179,CAMISETA COLEGIAL MASCULINA,M,1411.0,184.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,1,214,CALÇA SARJA MASC,PP,1411.0,140.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,1,220,BERMUDA SARJA MASC,PP,1411.0,116.0,1,2018,16:46
535,29,Kyvian,Verbo Divino,1,226,JALECO,PP,1411.0,65.0,1,2018,16:46
536,29,Kyvian,Verbo Divino,5,27,CAMISETA MANGA CURTA,12,1209.0,215.0,1,2018,16:51
536,29,Kyvian,Verbo Divino,5,28,CAMISETA MANGA CURTA,PP,1209.0,230.0,1,2018,16:51
536,29,Kyvian,Verbo Divino,1,71,CALÇA MOLETOM UNIS.,12,1209.0,95.0,1,2018,16:51
536,29,Kyvian,Verbo Divino,2,95,BERMUDA DE MOLETOM,10,1209.0,130.0,1,2018,16:51
