DATA;HORA;NUMERO;NOME;MATERIAL;DESCRICAO;TAMANHO;QUANTIDADE;VLR_UNIT
30.08.2016;08:09;3.579;ITAIM;247429;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;M;5,000;64,00
30.08.2016;08:09;3.579;ITAIM;396423;CALÇA MOL COM FLAN F REF: CMFF2;P;3,000;99,00
30.08.2016;08:10;3.580;ITAIM;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;1,000;97,50
30.08.2016;08:11;3.581;ITAIM;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;2,000;54,00
30.08.2016;08:11;3.581;ITAIM;4125;CAMISETA 1/2 MALHA  ML U REF: ML;08;1,000;37,50
30.08.2016;08:11;3.581;ITAIM;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;1,000;97,50
30.08.2016;08:12;3.582;ITAIM;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;2,000;97,50
30.08.2016;08:12;3.582;ITAIM;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;4,000;79,00
30.08.2016;08:13;3.583;ITAIM;106425;CALÇA MOL SEM FLAN M REF: CMLM2;G;1,000;84,00
30.08.2016;08:16;3.585;ITAIM;106423;CALÇA MOL SEM FLAN M REF: CMLM2;P;3,000;84,00
30.08.2016;09:45;3.587;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;3,000;35,50
30.08.2016;09:45;3.587;VERBO DIVINO;4126;CAMISETA 1/2 MALHA  ML U REF: ML;10;3,000;37,50
30.08.2016;09:45;3.587;VERBO DIVINO;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;1,000;97,50
30.08.2016;09:45;3.587;VERBO DIVINO;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;2,000;79,00
30.08.2016;09:56;3.590;ALDEIA DA SERRA;367230;CAMISETA COLEGIAL M REF: MC MASC;G;3,000;37,50
30.08.2016;09:58;3.591;ALDEIA DA SERRA;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
30.08.2016;10:39;3.592;VERBO DIVINO;327327;CALÇA CORSÁRIO COLEGIAL U SUP REF: CL COL SUP;PP;1,000;62,00
30.08.2016;10:40;3.593;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
30.08.2016;10:40;3.593;VERBO DIVINO;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;1,000;97,50
30.08.2016;10:41;3.594;VERBO DIVINO;235419;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP1;10;2,000;59,00
30.08.2016;12:30;3.597;VERBO DIVINO;247427;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;PP;1,000;64,00
30.08.2016;12:36;3.599;VERBO DIVINO;416421;CALÇA MOL SEM FLAN F REF: CMLF2;14;1,000;84,00
30.08.2016;12:38;3.600;ALDEIA DA SERRA;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;1,000;54,00
30.08.2016;12:38;3.600;ALDEIA DA SERRA;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
30.08.2016;12:38;3.600;ALDEIA DA SERRA;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;1,000;79,00
30.08.2016;14:56;3.603;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;6,000;37,50
30.08.2016;14:56;3.603;VERBO DIVINO;67427;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;PP;2,000;113,00
30.08.2016;14:59;3.604;VERBO DIVINO;247427;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;PP;1,000;64,00
30.08.2016;15:47;3.605;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;1,000;35,50
30.08.2016;15:48;3.606;VERBO DIVINO;106422;CALÇA MOL SEM FLAN M REF: CMLM2;PP;2,000;84,00
31.08.2016;07:28;3.607;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;3,000;37,50
31.08.2016;07:28;3.607;VERBO DIVINO;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;1,000;79,00
31.08.2016;07:50;3.609;VERBO DIVINO;217427;BERMUDA CICL SUPLEX U REF: BER SUP2;PP;2,000;57,50
31.08.2016;07:50;3.609;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;1,000;37,50
31.08.2016;07:50;3.609;VERBO DIVINO;416423;CALÇA MOL SEM FLAN F REF: CMLF2;P;1,000;84,00
31.08.2016;07:59;3.610;VERBO DIVINO;106421;CALÇA MOL SEM FLAN M REF: CMLM2;14;1,000;84,00
31.08.2016;07:59;3.610;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;2,000;37,50
31.08.2016;07:59;3.610;VERBO DIVINO;67427;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;PP;2,000;113,00
31.08.2016;09:05;3.611;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
31.08.2016;09:05;3.611;VERBO DIVINO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;2,000;37,50
31.08.2016;11:20;3.612;VERBO DIVINO;106423;CALÇA MOL SEM FLAN M REF: CMLM2;P;2,000;84,00
31.08.2016;11:20;3.612;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;2,000;37,50
31.08.2016;12:51;3.614;ITAIM;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;2,000;97,50
31.08.2016;12:51;3.614;ITAIM;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;4,000;79,00
31.08.2016;13:27;3.616;VERBO DIVINO;143412;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;08;1,000;102,00
31.08.2016;13:58;3.618;VERBO DIVINO;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;1,000;79,00
31.08.2016;14:00;3.619;VERBO DIVINO;106422;CALÇA MOL SEM FLAN M REF: CMLM2;PP;1,000;84,00
01.09.2016;07:29;3.620;VERBO DIVINO;106422;CALÇA MOL SEM FLAN M REF: CMLM2;PP;1,000;84,00
01.09.2016;07:29;3.620;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;1,000;37,50
01.09.2016;08:05;3.622;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;3,000;35,50
01.09.2016;08:05;3.622;VERBO DIVINO;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;1,000;79,00
01.09.2016;08:09;3.624;VERBO DIVINO;254417;SHORTS SAIA F REF: SH SAIA;06;1,000;55,00
01.09.2016;08:09;3.624;VERBO DIVINO;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;1,000;79,00
01.09.2016;14:42;3.625;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
02.09.2016;07:45;3.629;VERBO DIVINO;186424;CALÇA MOL COM FLAN M REF: CMFM2;M;1,000;99,00
02.09.2016;07:45;3.630;VERBO DIVINO;228436;CALÇA FUSEAU CORSÁRIO U REF: CL COR;06;1,000;59,00
02.09.2016;07:45;3.630;VERBO DIVINO;254416;SHORTS SAIA F REF: SH SAIA;04;1,000;55,00
02.09.2016;08:07;3.631;VERBO DIVINO;3125;REGATA 1/2 MALHA U REF: REG;08;3,000;26,50
02.09.2016;10:51;3.632;VERBO DIVINO;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;1,000;97,50
05.09.2016;08:24;3.635;ACLIMAÇÃO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
05.09.2016;08:24;3.635;ACLIMAÇÃO;73414;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;12;1,000;97,50
05.09.2016;09:04;3.636;VERBO DIVINO;228435;CALÇA FUSEAU CORSÁRIO U REF: CL COR;04;1,000;59,00
05.09.2016;09:04;3.636;VERBO DIVINO;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;2,000;97,50
05.09.2016;09:13;3.638;VERBO DIVINO;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;3,000;35,50
05.09.2016;09:13;3.638;VERBO DIVINO;13248;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;00;1,000;76,50
05.09.2016;09:13;3.638;VERBO DIVINO;16249;CALÇA MOL COM FLAN U UNISSEX REF: CMF;02;2,000;89,00
05.09.2016;09:13;3.638;VERBO DIVINO;254415;SHORTS SAIA F REF: SH SAIA;02;2,000;55,00
05.09.2016;09:13;3.638;VERBO DIVINO;4121;CAMISETA 1/2 MALHA  ML U REF: ML;00;2,000;37,50
05.09.2016;09:13;3.638;VERBO DIVINO;5248;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;00;1,000;75,00
05.09.2016;09:13;3.638;VERBO DIVINO;8248;CALÇA MOL SEM FLAN U UNISSEX REF: CML;00;1,000;79,00
05.09.2016;10:31;3.639;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;4,000;54,00
05.09.2016;10:31;3.639;VERBO DIVINO;16251;CALÇA MOL COM FLAN U UNISSEX REF: CMF;06;4,000;89,00
05.09.2016;14:25;3.640;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;3,000;35,50
05.09.2016;14:25;3.640;VERBO DIVINO;143412;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;08;1,000;102,00
05.09.2016;14:25;3.640;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;2,000;79,00
06.09.2016;08:05;3.643;ACLIMAÇÃO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;1,000;54,00
06.09.2016;08:05;3.643;ACLIMAÇÃO;3122;REGATA 1/2 MALHA U REF: REG;02;2,000;26,50
06.09.2016;08:05;3.643;ACLIMAÇÃO;4122;CAMISETA 1/2 MALHA  ML U REF: ML;02;1,000;37,50
06.09.2016;08:18;3.644;ACLIMAÇÃO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;1,000;54,00
06.09.2016;08:18;3.644;ACLIMAÇÃO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;1,000;35,50
06.09.2016;08:18;3.644;ACLIMAÇÃO;16249;CALÇA MOL COM FLAN U UNISSEX REF: CMF;02;1,000;89,00
06.09.2016;08:23;3.646;ACLIMAÇÃO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
06.09.2016;08:23;3.646;ACLIMAÇÃO;73414;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;12;1,000;97,50
06.09.2016;08:26;3.647;ACLIMAÇÃO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;1,000;54,00
06.09.2016;08:40;3.649;VERBO DIVINO;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;1,000;97,50
06.09.2016;11:53;3.650;ALDEIA DA SERRA;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;1,000;54,00
06.09.2016;11:53;3.650;ALDEIA DA SERRA;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;2,000;54,00
06.09.2016;11:53;3.650;ALDEIA DA SERRA;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
06.09.2016;11:53;3.650;ALDEIA DA SERRA;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
06.09.2016;11:53;3.650;ALDEIA DA SERRA;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;1,000;97,50
06.09.2016;11:53;3.650;ALDEIA DA SERRA;73414;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;12;1,000;97,50
08.09.2016;08:04;3.653;ACLIMAÇÃO;143412;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;08;1,000;102,00
08.09.2016;08:05;3.654;ACLIMAÇÃO;4122;CAMISETA 1/2 MALHA  ML U REF: ML;02;2,000;37,50
08.09.2016;08:06;3.655;VERBO DIVINO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;1,000;54,00
08.09.2016;08:53;3.657;VERBO DIVINO;143413;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;10;1,000;102,00
08.09.2016;08:53;3.658;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;1,000;37,50
08.09.2016;09:11;3.659;VERBO DIVINO;416421;CALÇA MOL SEM FLAN F REF: CMLF2;14;1,000;84,00
08.09.2016;09:11;3.659;VERBO DIVINO;416422;CALÇA MOL SEM FLAN F REF: CMLF2;PP;1,000;84,00
12.09.2016;13:00;3.661;VERBO DIVINO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;3,000;35,50
12.09.2016;13:00;3.662;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;1,000;35,50
12.09.2016;13:00;3.662;VERBO DIVINO;13251;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;06;1,000;76,50
12.09.2016;15:12;3.664;ITAIM;106422;CALÇA MOL SEM FLAN M REF: CMLM2;PP;2,000;84,00
12.09.2016;15:13;3.665;ITAIM;106423;CALÇA MOL SEM FLAN M REF: CMLM2;P;1,000;84,00
12.09.2016;15:13;3.665;ITAIM;27229;CAMISETA 1/2 MALHA MC U REF: MC2;M;1,000;37,50
12.09.2016;15:14;3.666;ITAIM;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;1,000;79,00
12.09.2016;15:14;3.666;ITAIM;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;1,000;79,00
13.09.2016;08:13;3.668;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;4,000;35,50
13.09.2016;08:13;3.668;VERBO DIVINO;16249;CALÇA MOL COM FLAN U UNISSEX REF: CMF;02;1,000;89,00
13.09.2016;08:13;3.668;VERBO DIVINO;198435;BERMUDA CICL COTTON U REF: BER COTTON;04;1,000;51,00
13.09.2016;08:13;3.668;VERBO DIVINO;228435;CALÇA FUSEAU CORSÁRIO U REF: CL COR;04;2,000;59,00
13.09.2016;08:13;3.668;VERBO DIVINO;254416;SHORTS SAIA F REF: SH SAIA;04;2,000;55,00
13.09.2016;08:13;3.668;VERBO DIVINO;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;2,000;37,50
13.09.2016;08:13;3.668;VERBO DIVINO;8249;CALÇA MOL SEM FLAN U UNISSEX REF: CML;02;1,000;79,00
13.09.2016;09:31;3.670;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;1,000;35,50
13.09.2016;09:31;3.670;VERBO DIVINO;254416;SHORTS SAIA F REF: SH SAIA;04;1,000;55,00
13.09.2016;09:33;3.671;VERBO DIVINO;205419;BERMUDA CICL SUPLEX U REF: BER SUP1;10;2,000;51,00
13.09.2016;11:24;3.672;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;3,000;35,50
13.09.2016;12:37;3.673;VERBO DIVINO;27229;CAMISETA 1/2 MALHA MC U REF: MC2;M;3,000;37,50
13.09.2016;13:15;3.675;VERBO DIVINO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;1,000;54,00
13.09.2016;13:15;3.675;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;1,000;35,50
13.09.2016;13:17;3.676;VERBO DIVINO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;3,000;54,00
13.09.2016;13:17;3.676;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;1,000;37,50
14.09.2016;07:46;3.678;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;3,000;54,00
14.09.2016;07:46;3.678;VERBO DIVINO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;2,000;35,50
14.09.2016;07:46;3.678;VERBO DIVINO;228434;CALÇA FUSEAU CORSÁRIO U REF: CL COR;02;2,000;59,00
14.09.2016;07:46;3.678;VERBO DIVINO;254415;SHORTS SAIA F REF: SH SAIA;02;3,000;55,00
14.09.2016;07:46;3.678;VERBO DIVINO;3122;REGATA 1/2 MALHA U REF: REG;02;2,000;26,50
14.09.2016;08:46;3.679;ACLIMAÇÃO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
14.09.2016;09:25;3.681;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
14.09.2016;15:15;3.683;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;3,000;35,50
14.09.2016;15:16;3.684;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
15.09.2016;07:52;3.686;VERBO DIVINO;4126;CAMISETA 1/2 MALHA  ML U REF: ML;10;1,000;37,50
15.09.2016;08:21;3.688;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;2,000;35,50
15.09.2016;08:21;3.688;VERBO DIVINO;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;1,000;37,50
15.09.2016;08:21;3.688;VERBO DIVINO;8249;CALÇA MOL SEM FLAN U UNISSEX REF: CML;02;1,000;79,00
15.09.2016;08:26;3.689;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;2,000;35,50
15.09.2016;09:02;3.691;ACLIMAÇÃO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;1,000;54,00
15.09.2016;09:02;3.691;ACLIMAÇÃO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;2,000;35,50
15.09.2016;09:19;3.693;VERBO DIVINO;11141;BERMUDA MOL SEM FLAN U REF: BER MOL 1;00;1,000;54,00
15.09.2016;09:20;3.694;VERBO DIVINO;127429;BERMUDA MOL SEM FLAN U REF: BER MOL 2;M;1,000;59,00
15.09.2016;10:25;3.695;VERBO DIVINO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;6,000;54,00
15.09.2016;13:03;3.696;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
15.09.2016;15:37;3.697;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
15.09.2016;15:37;3.697;VERBO DIVINO;247427;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;PP;1,000;64,00
20.09.2016;07:29;3.699;VERBO DIVINO;106421;CALÇA MOL SEM FLAN M REF: CMLM2;14;1,000;84,00
20.09.2016;07:30;3.700;VERBO DIVINO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;2,000;54,00
20.09.2016;07:30;3.700;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
20.09.2016;07:30;3.700;VERBO DIVINO;3127;REGATA 1/2 MALHA U REF: REG;12;1,000;26,50
20.09.2016;07:30;3.700;VERBO DIVINO;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;1,000;79,00
20.09.2016;07:47;3.701;VERBO DIVINO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;1,000;54,00
20.09.2016;07:47;3.701;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;1,000;35,50
20.09.2016;08:08;3.703;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;1,000;37,50
20.09.2016;08:08;3.703;VERBO DIVINO;27229;CAMISETA 1/2 MALHA MC U REF: MC2;M;1,000;37,50
20.09.2016;08:08;3.702;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;1,000;79,00
20.09.2016;08:09;3.704;VERBO DIVINO;67427;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;PP;1,000;113,00
20.09.2016;08:11;3.705;VERBO DIVINO;4126;CAMISETA 1/2 MALHA  ML U REF: ML;10;1,000;37,50
20.09.2016;10:39;3.706;VERBO DIVINO;143413;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;10;1,000;102,00
20.09.2016;12:57;3.707;VERBO DIVINO;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;1,000;79,00
20.09.2016;13:57;3.708;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;1,000;35,50
20.09.2016;13:57;3.708;VERBO DIVINO;254416;SHORTS SAIA F REF: SH SAIA;04;1,000;55,00
21.09.2016;08:12;3.710;ACLIMAÇÃO;67427;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;PP;1,000;113,00
23.09.2016;10:01;3.711;ALDEIA DA SERRA;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;3,000;35,50
23.09.2016;10:01;3.711;ALDEIA DA SERRA;416421;CALÇA MOL SEM FLAN F REF: CMLF2;14;1,000;84,00
23.09.2016;10:03;3.712;ALDEIA DA SERRA;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;1,000;97,50
23.09.2016;10:07;3.713;ALDEIA DA SERRA;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;3,000;79,00
23.09.2016;10:07;3.713;ALDEIA DA SERRA;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;3,000;79,00
23.09.2016;10:36;3.714;ITAIM;106423;CALÇA MOL SEM FLAN M REF: CMLM2;P;2,000;84,00
23.09.2016;10:36;3.714;ITAIM;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;2,000;37,50
23.09.2016;10:37;3.715;ITAIM;127429;BERMUDA MOL SEM FLAN U REF: BER MOL 2;M;1,000;59,00
23.09.2016;10:38;3.716;ITAIM;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;3,000;37,50
23.09.2016;10:38;3.716;ITAIM;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;1,000;79,00
23.09.2016;10:43;3.717;ITAIM;205419;BERMUDA CICL SUPLEX U REF: BER SUP1;10;2,000;51,00
23.09.2016;10:48;3.718;ITAIM;106424;CALÇA MOL SEM FLAN M REF: CMLM2;M;1,000;84,00
23.09.2016;10:48;3.718;ITAIM;127429;BERMUDA MOL SEM FLAN U REF: BER MOL 2;M;1,000;59,00
23.09.2016;10:48;3.718;ITAIM;186424;CALÇA MOL COM FLAN M REF: CMFM2;M;1,000;99,00
23.09.2016;10:48;3.718;ITAIM;27230;CAMISETA 1/2 MALHA MC U REF: MC2;G;3,000;37,50
23.09.2016;12:17;3.719;ALDEIA DA SERRA;254432;SHORTS SAIA F REF: SH SAIA;10;1,000;55,00
26.09.2016;08:42;3.721;ALDEIA DA SERRA;228436;CALÇA FUSEAU CORSÁRIO U REF: CL COR;06;1,000;59,00
26.09.2016;15:30;3.723;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;3,000;35,50
26.09.2016;15:30;3.723;VERBO DIVINO;157428;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;P;1,000;115,00
26.09.2016;15:30;3.723;VERBO DIVINO;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;3,000;79,00
26.09.2016;15:31;3.724;VERBO DIVINO;67427;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;PP;1,000;113,00
27.09.2016;08:28;3.726;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;3,000;35,50
27.09.2016;08:28;3.726;VERBO DIVINO;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;2,000;79,00
27.09.2016;08:30;3.727;VERBO DIVINO;367229;CAMISETA COLEGIAL M REF: MC MASC;M;2,000;37,50
27.09.2016;08:42;3.728;VERBO DIVINO;403413;CALÇA MOL SEM FLAN F REF: CMLF1;10;1,000;79,00
27.09.2016;08:42;3.728;VERBO DIVINO;403414;CALÇA MOL SEM FLAN F REF: CMLF1;12;1,000;79,00
27.09.2016;08:43;3.729;VERBO DIVINO;106423;CALÇA MOL SEM FLAN M REF: CMLM2;P;1,000;84,00
27.09.2016;08:43;3.729;VERBO DIVINO;127428;BERMUDA MOL SEM FLAN U REF: BER MOL 2;P;2,000;59,00
27.09.2016;08:43;3.729;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;4,000;37,50
27.09.2016;08:45;3.730;VERBO DIVINO;143414;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;12;1,000;102,00
27.09.2016;15:21;3.732;VERBO DIVINO;27229;CAMISETA 1/2 MALHA MC U REF: MC2;M;1,000;37,50
28.09.2016;13:19;3.733;VERBO DIVINO;106421;CALÇA MOL SEM FLAN M REF: CMLM2;14;1,000;84,00
28.09.2016;13:19;3.733;VERBO DIVINO;11147;BERMUDA MOL SEM FLAN U REF: BER MOL 1;12;2,000;54,00
28.09.2016;13:19;3.733;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;2,000;35,50
28.09.2016;13:22;3.734;VERBO DIVINO;254416;SHORTS SAIA F REF: SH SAIA;04;1,000;55,00
28.09.2016;13:22;3.734;VERBO DIVINO;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;1,000;37,50
28.09.2016;13:22;3.734;VERBO DIVINO;5250;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;04;1,000;75,00
28.09.2016;15:43;3.735;VERBO DIVINO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;2,000;54,00
28.09.2016;15:43;3.735;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;1,000;54,00
28.09.2016;15:43;3.735;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;4,000;35,50
28.09.2016;15:43;3.735;VERBO DIVINO;3123;REGATA 1/2 MALHA U REF: REG;04;3,000;26,50
28.09.2016;15:43;3.735;VERBO DIVINO;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;4,000;37,50
28.09.2016;15:43;3.735;VERBO DIVINO;5250;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;04;2,000;75,00
28.09.2016;15:43;3.735;VERBO DIVINO;8249;CALÇA MOL SEM FLAN U UNISSEX REF: CML;02;2,000;79,00
28.09.2016;15:53;3.736;VERBO DIVINO;11145;BERMUDA MOL SEM FLAN U REF: BER MOL 1;08;2,000;54,00
28.09.2016;15:53;3.736;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;1,000;79,00
28.09.2016;15:53;3.736;VERBO DIVINO;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;1,000;79,00
29.09.2016;08:22;3.739;VERBO DIVINO;403412;CALÇA MOL SEM FLAN F REF: CMLF1;08;2,000;79,00
29.09.2016;08:31;3.741;ACLIMAÇÃO;5248;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;00;1,000;75,00
29.09.2016;08:32;3.742;ACLIMAÇÃO;4121;CAMISETA 1/2 MALHA  ML U REF: ML;00;2,000;37,50
29.09.2016;08:54;3.744;ALDEIA DA SERRA;27230;CAMISETA 1/2 MALHA MC U REF: MC2;G;2,000;37,50
29.09.2016;08:56;3.745;ALDEIA DA SERRA;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;3,000;37,50
29.09.2016;08:56;3.745;ALDEIA DA SERRA;416423;CALÇA MOL SEM FLAN F REF: CMLF2;P;2,000;84,00
29.09.2016;10:07;3.747;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;1,000;35,50
